ITEM_CD,ITEM_NM,COURSE_NM,TROBL_TY_NM,BEGIN_TM,END_TM,POSBL_WKDAY_FLAG_CD,COURSE_DETAIL_CN,SUPLI_SLE_AT,SETLE_PRICE
"12","수영","초등수중심리수영B",,"150000","155000","0001000","* 현재 마포푸르메스포츠센터 회원에 한하여 이용가능 * 프로그램 이용 전 사전상담 필수 * 상담신청 및 문의: 02-6070-9270","N","88000.00000"
"12","수영","모자수중운동",,"150000","155000","0010000","* 현재 마포푸르메스포츠센터 회원에 한하여 이용가능 * 프로그램 이용 전 사전상담 필수 * 상담신청 및 문의: 02-6070-9270","N","88000.00000"
"12","수영","장애인재활수영교실",,"090000","180000","1111110","상담 후 등록 가능(문의전화 042-631-9889)","N","150000.00000"
"12","수영","자유수영",,"080000","190000","1111100","토요일 06:00~18:00 이용,  일요일/신정/추석연휴3일/설날연휴3일 휴무","N","27500.00000"
"12","수영","유아수중운동C",,"150000","155000","0001000","* 현재 마포푸르메스포츠센터 회원에 한하여 이용가능 * 프로그램 이용 전 사전상담 필수 * 상담신청 및 문의: 02-6070-9270","N","88000.00000"
"12","수영","월정기자유수영",,"210000","215000","1111110","토요일 1회 운영시간에 한해 이용가능","N","30000.00000"
"12","수영","강습수영",,"060000","200000","1111100","1. 수영강습을 이용하실려면 먼저 실내수영장 홈페이지에 인터넷 수강신청을 하셔야 합니다
2. 인터넷수강신청된 경우 장애인스포츠강좌이용권에 강습수영으로 결재하시기 바랍니다.(32,500원/월)
3. 영주실내수영장 안내데스크를 방문하여 수강신청 및 장애인스포츠강좌이용권으로 결재한 내용을 알려주시면 신규회원은 회원등록 후 신청한 강습반을 이용하시면 됩니다.
- 강습시간 등 자세한 사항은 영주실내수영장 홈페이지 공지사항을 참고 하시기 바랍니다.(네이버/영주실내수영장 으로 검색)
-사회취약계층(기초생활수급자, 차상위계층, 한부모 가족, 조손가족) 등록
- 일요일/신정/추석연휴3일/설날연휴3일 휴무","N","32500.00000"
"12","수영","(수영)아쿠아로빅",,"130000","140000","1010100","-경로우대자: 65세 이상 

-어린이: 예비 초1부터 초6까지 

※등록: 매달 넷째 주부터 말일까지

※공휴일, 일요일은 휴관이며 자유수영은 월~토요일 입니다.

※강습 접수 및 결제하신 후 국민체육센터 수영장(041-940-4883)으로 꼭 전화 연락 부탁드리며, 전화 문의 후 강습 수강여부가 확정되오니 접수 시 유의를 부탁드립니다.

본 시설에서는 추가적인 장애인 보조 서비스는 제공이 되지 않고 있습니다. 차후 이용에 불편이 없도록 점진적으로 서비스 품질 개선에 노력을 하겠습니다. 감사합니다.","N","40000.00000"
"12","수영","수영(일반)",,"060000","210000","1111100",,"N","20000.00000"
"12","수영","장애초등수영A",,"160000","165000","1010100","* 현재 마포푸르메스포츠센터 회원에 한하여 이용가능 * 프로그램 이용 전 사전상담 필수 * 상담신청 및 문의: 02-6070-9270","N","110000.00000"
"12","수영","평택시립수영장",,"060000","210000","0111111","※ 자유 수영 해당 ※ (주의) 결제 전 수영장으로 사용 알림 및 이용 안내 문의 필수","N","30800.00000"
"12","수영","자유수영(성인)",,"120000","125000","1010100","마포푸르메스포츠센터 회원 중 이용료감면신청서를 내신 분에 한하여 이용 가능합니다.","N","30000.00000"
"12","수영","자유수영(보호자)",,"060000","213000","1111110","* 강습이 아닌 자유수영강좌입니다. 
* 월~토요일 운영(일요일 휴관)  
* 클리닝 타임 : 평일13시~14시 20분,토요일 13~14시","N","30000.00000"
"12","수영","수영강습",,"060000","215000","1111110","경증 지체장애자인 경우 강좌이용이 가능하나 강습등록전 당 센터 안내카운터에서 상담이 필요함.
사전 상담 없이 등록한 경우 강습을 못 받을 수도 있습니다.  원할한 다수 강습을 위한 부득이한 사항으로
많은 협조 부탁드립니다.","N","110000.00000"
"12","수영","직장인수영B",,"200000","205000","1010100","마포푸르메스포츠센터 회원 중 이용료감면신청서를 내신 분에 한하여 이용 가능합니다.","N","44000.00000"
"12","수영","월정기자유수영",,"120000","130000","1010100","[운영안내]  자유수영 이용시간: 평일 12:00 ~ 12:50 (월,수,금 주3일 운영)   *유의사항: 수영 이용 전 샤워 필수* 샤워실 이용시 같은 동성 보호자 동반 필수, 출석률 50% / 선착순 마감 *프로그램 재등록회원 신청기간: 20일 ~ 25일(마감될시 신규회원 접수불가)    *신규회원 신청기간: 26일 ~ 말일 *신청 후 제2스포츠센터(02-2630-2900~2) 또는 담당자 (02-2630-2921)로 연락바라며, 간략한 개인정보 확인 후 등록완료됩니다.","N","23500.00000"
"12","수영","수영14A(백합, 보호자)",,"140000","145000","1010100","- 해당 강좌는 장애인 보호자를 위한 강좌입니다.
- 장애인 수강시 취소 될 수 있습니다.
- 결제 후 이용자 내역 꼭전화로 남겨주세요.(02-2650-1500~1)

이용시 유의사항
1. 수영장 입장 전 샤워 부탁드립니다.
2. 강습이 아닌 자유수영임을 안내드립니다.
3. 신청 후 장애인과 보호자 전체 신청내역 스포츠센터에 연락주시기 바랍니다(02-2650-1500~1501)
4. 수영장 이용 시 수영장 안전수칙을 숙지 부탁드립니다.","N","23500.00000"
"12","수영","(수영)20시성인반- 중급",,"200000","210000","1101100","-경로우대자: 65세 이상 

-어린이: 예비 초1부터 초6까지 

※등록: 매달 넷째 주부터 말일까지

※공휴일, 일요일은 휴관이며 자유수영은 월~토요일 입니다.

※강습 접수 및 결제하신 후 국민체육센터 수영장(041-940-4883)으로 꼭 전화 연락 부탁드리며, 전화 문의 후 강습 수강여부가 확정되오니 접수 시 유의를 부탁드립니다.

본 시설에서는 추가적인 장애인 보조 서비스는 제공이 되지 않고 있습니다. 차후 이용에 불편이 없도록 점진적으로 서비스 품질 개선에 노력을 하겠습니다. 감사합니다.","N","35000.00000"
"12","수영","(수영)19시 성인반-고급",,"190000","200000","1101100","-경로우대자: 65세 이상 

-어린이: 예비 초1부터 초6까지 

※등록: 매달 넷째 주부터 말일까지

※공휴일, 일요일은 휴관이며 자유수영은 월~토요일 입니다.

※강습 접수 및 결제하신 후 국민체육센터 수영장(041-940-4883)으로 꼭 전화 연락 부탁드리며, 전화 문의 후 강습 수강여부가 확정되오니 접수 시 유의를 부탁드립니다.

본 시설에서는 추가적인 장애인 보조 서비스는 제공이 되지 않고 있습니다. 차후 이용에 불편이 없도록 점진적으로 서비스 품질 개선에 노력을 하겠습니다. 감사합니다.","N","35000.00000"
"12","수영","(수영)19시 성인반-고급(학생/중.고)",,"190000","200000","1101100","-경로우대자: 65세 이상 

-어린이: 예비 초1부터 초6까지 

※등록: 매달 넷째 주부터 말일까지

※공휴일, 일요일은 휴관이며 자유수영은 월~토요일 입니다.

※강습 접수 및 결제하신 후 국민체육센터 수영장(041-940-4883)으로 꼭 전화 연락 부탁드리며, 전화 문의 후 강습 수강여부가 확정되오니 접수 시 유의를 부탁드립니다.

본 시설에서는 추가적인 장애인 보조 서비스는 제공이 되지 않고 있습니다. 차후 이용에 불편이 없도록 점진적으로 서비스 품질 개선에 노력을 하겠습니다. 감사합니다.","N","30000.00000"
"12","수영","장애초등수영B",,"170000","175000","1010100","* 현재 마포푸르메스포츠센터 회원에 한하여 이용가능 * 프로그램 이용 전 사전상담 필수 * 상담신청 및 문의: 02-6070-9270","N","110000.00000"
"12","수영","토요장애수중운동C(초등고학년)",,"110000","115000","0000010","* 현재 마포푸르메스포츠센터 회원에 한하여 이용가능 * 프로그램 이용 전 사전상담 필수 * 상담신청 및 문의: 02-6070-9270","N","80000.00000"
"12","수영","(수영)19시 성인반-상급(학생/중.고)",,"190000","200000","1101100","-경로우대자: 65세 이상 

-어린이: 예비 초1부터 초6까지 

※등록: 매달 넷째 주부터 말일까지

※공휴일, 일요일은 휴관이며 자유수영은 월~토요일 입니다.

※강습 접수 및 결제하신 후 국민체육센터 수영장(041-940-4883)으로 꼭 전화 연락 부탁드리며, 전화 문의 후 강습 수강여부가 확정되오니 접수 시 유의를 부탁드립니다.

본 시설에서는 추가적인 장애인 보조 서비스는 제공이 되지 않고 있습니다. 차후 이용에 불편이 없도록 점진적으로 서비스 품질 개선에 노력을 하겠습니다. 감사합니다.","N","30000.00000"
"12","수영","수중재활운동",,"090000","095000","0101000","환불 불가(아르피아스포츠센터 안내데스크 상담후 신청하여 주시기 바랍니다.  전화 031-263-6581~2)","N","56000.00000"
"12","수영","자유수영A (헬스패키지)",,"090000","210000","1111100","*신규분들은 센터로 문의 후 이용해주시기 바랍니다. (13:00~13:50 / 주말, 공휴일 휴무)","N","60000.00000"
"12","수영","자유수영12(보호자)",,"120000","125000","1111100","- 해당 강좌는 장애인 보호자를 위한 강좌입니다.
- 장애인 수강시 취소 될 수 있습니다.
- 결제 후 이용자 내역을 꼭 전화로 알려주세요.(02-2650-1500~1)

이용안내 : 평일 12:00~12:50
이용시 유의사항
1. 수영장 입장 전 샤워 부탁드립니다.
2. 강습이 아닌 자유수영임을 안내드립니다.
3. 신청 후 장애인과 보호자 전체 신청내역 스포츠센터에 연락주시기 바랍니다(02-2650-1500~1501)
4. 수영장 이용 시 수영장 안전수칙을 숙지 부탁드립니다.","N","32000.00000"
"12","수영","자유수영12C",,"120000","130000","1111100","결제 후 데스크에 꼭 알려주세요.(02-2650-1500)","N","32000.00000"
"12","수영","발달수영(화목) 헬스패키지",,"180000","185000","0101000","*신규분들은 바로 접수가 어려우니 센터로 문의 후 이용해주시기 바랍니다. (주말,공휴일 휴무)","N","90000.00000"
"12","수영","발달수영(월수금)",,"180000","185000","1010100","*신규분들은 바로 접수가 어려우니 센터로 문의 후 이용해주시기 바랍니다. (주말,공휴일 휴무)","N","96000.00000"
"12","수영","수영14A(백합)",,"140000","150000","1010100","결제 후 데스크에 꼭 알려주세요.(02-2650-1500)","N","23500.00000"
"12","수영","자유수영(국가유공 및 등록장애인)",,"060000","210000","1111110","등록전 문의 바랍니다
054-380-6884","N","25000.00000"
"12","수영","지체수영A(패키지헬스)",,"090000","210000","1010100",,"N","80000.00000"
"12","수영","수중심리운동(3회)",,"150000","155000","1000000","*신규분들은 바로 접수가 어려우니 센터로 문의 후 이용해주시기 바랍니다. (주말,공휴일 휴무)","N","180000.00000"
"12","수영","자유수영(성인)",,"060000","210000","1111110","자유수영 이용 시간이 제한되어 있습니다.  이용시간안내 상담을(054-750-8560~1)하시고 결제하여 주십시오.
성인 기준 요금은 70,000원이며 공지된 요금은 등록장애인 할인(50%)이 적용된 요금이므로, 결제 전 등록장애인 확인절차를 위해 센터로 연락부탁드립니다.
준비물 : 개인샤워도구, 수건, 실내수영복, 수모, 수경","N","35000.00000"
"12","수영","[13시]수영 월수금/2인",,"130000","135000","1010100","중증장애(구 1~3급) 필히 보호자 동반하셔야 시설 이용이 가능합니다.  ★ 신규접수 시 꼭 방문 상담 후 접수하셔야하며, 미상담 접수 시 카드취소될 수 도 있습니다. ★","N","97200.00000"
"12","수영","[13시]수영 주5일",,"130000","135000","1111100","중증장애(구 1~3급) 필히 보호자 동반하셔야 시설 이용이 가능합니다.  ★ 신규접수 시 꼭 방문 상담 후 접수하셔야하며, 미상담 접수 시 카드취소될 수 도 있습니다. ★
 ※ 2024년 3월 22일(금)~2024년 3월 31일(일) 센터 내 냉.난방기 공사로 시설이용 불가(휴관) 합니다.","N","66000.00000"
"12","수영","[13시]수영 월수금",,"130000","135000","1010100","중증장애(구 1~3급) 필히 보호자 동반하셔야 시설 이용이 가능합니다.  ★ 신규접수 시 꼭 방문 상담 후 접수하셔야하며, 미상담 접수 시 카드취소될 수 도 있습니다. ★","N","48600.00000"
"12","수영","13시 수영 주5일 / 2인",,"130000","135000","1111100","중증장애(구 1~3급) 필히 보호자 동반하셔야 시설 이용이 가능합니다. ★ 신규접수 시 꼭 방문 상담 후 접수하셔야하며, 미상담 접수 시 카드취소될 수 도 있습니다. ★","N","132000.00000"
"12","수영","자유수영(청소년)",,"060000","210000","1111110","&quot;청소년&quot;이란 13세이상 18세이하인 사람과 학생증을 갖고 있는 중.고등학생을 말함(경주시 체육시설 관리 및 운영조례 제2조).

청소년 기준 요금은 56,000원이며 공지된 요금은 등록장애인 할인(50%)이 적용된 요금이므로, 결제 전 등록장애인 확인절차를 위해 센터로 연락부탁드립니다.
자유수영 이용 시간이 제한되어 있습니다.  이용시간안내 상담을(054-750-8560~1)하시고 결제하여 주십시오.
준비물 : 개인샤워도구, 수건, 실내수영복, 수모, 수경","N","28000.00000"
"12","수영","(수영)19시 성인반-중급(학생/중.고)",,"190000","200000","1101100","-경로우대자: 65세 이상 

-어린이: 예비 초1부터 초6까지 

※등록: 매달 넷째 주부터 말일까지

※공휴일, 일요일은 휴관이며 자유수영은 월~토요일 입니다.

※강습 접수 및 결제하신 후 국민체육센터 수영장(041-940-4883)으로 꼭 전화 연락 부탁드리며, 전화 문의 후 강습 수강여부가 확정되오니 접수 시 유의를 부탁드립니다.

본 시설에서는 추가적인 장애인 보조 서비스는 제공이 되지 않고 있습니다. 차후 이용에 불편이 없도록 점진적으로 서비스 품질 개선에 노력을 하겠습니다. 감사합니다.","N","30000.00000"
"12","수영","직장인수영D",,"200000","205000","0101000","* 이용료감면신청서(장애인 할인) 작성 완료 회원 전용입니다.","N","35500.00000"
"12","수영","유아수중운동B",,"150000","155000","0100000","* 현재 마포푸르메스포츠센터 회원에 한하여 이용가능 * 프로그램 이용 전 사전상담 필수 * 상담신청 및 문의: 02-6070-9270","N","88000.00000"
"12","수영","(수영)14시성인반-상급",,"140000","150000","1101100","-경로우대자: 65세 이상 

-어린이: 예비 초1부터 초6까지 

※등록: 매달 넷째 주부터 말일까지

※공휴일, 일요일은 휴관이며 자유수영은 월~토요일 입니다.

※강습 접수 및 결제하신 후 국민체육센터 수영장(041-940-4883)으로 꼭 전화 연락 부탁드리며, 전화 문의 후 강습 수강여부가 확정되오니 접수 시 유의를 부탁드립니다.

본 시설에서는 추가적인 장애인 보조 서비스는 제공이 되지 않고 있습니다. 차후 이용에 불편이 없도록 점진적으로 서비스 품질 개선에 노력을 하겠습니다. 감사합니다.","N","35000.00000"
"12","수영","기능향상수영C",,"160000","165000","0000100","* 현재 마포푸르메스포츠센터 회원에 한하여 이용가능 * 프로그램 이용 전 사전상담 필수 * 상담신청 및 문의: 02-6070-9270","N","88000.00000"
"12","수영","자유수영12B",,"120000","125000","1010100","* 기존고객 등록기간: 매달 15 ~ 20일 * 신규고객(성동구민): 매달 21일~22일(방문접수만 가능, 성동구민 증빙 필수 지참) * 신규고객 등록기간: 매달 23일~ 선착순 접수 ★ 접수방법: 열린금호교육문화관 문의(02-2204-7650) &gt; 스포츠강좌이용권 사이트 온라인 결제 &gt; 담당자 결제 확인 -&gt; 신청 강좌 이용 (열린금호교육문화관 홈페이지에서 프로그램 정원 마감 여부 확인 후 이용 바라며, 프로그램 정원 마감 시 이용 불가 및 카드 취소 처리가 될 수 있습니다.)","N","16000.00000"
"12","수영","유아수중운동A",,"150000","155000","1000000","* 현재 마포푸르메스포츠센터 회원에 한하여 이용가능 * 프로그램 이용 전 사전상담 필수 * 상담신청 및 문의: 02-6070-9270","N","88000.00000"
"12","수영","자유수영13C",,"130000","135000","0101000","* 기존고객 등록기간: 매달 15 ~ 20일 * 신규고객(성동구민): 매달 21일~22일(방문접수만 가능, 성동구민 증빙 필수 지참) * 신규고객 등록기간: 매달 23일~ 선착순 접수 ★ 접수방법: 열린금호교육문화관 문의(02-2204-7650) &gt; 스포츠강좌이용권 사이트 온라인 결제 &gt; 담당자 결제 확인 -&gt; 신청 강좌 이용 (열린금호교육문화관 홈페이지에서 프로그램 정원 마감 여부 확인 후 이용 바라며, 프로그램 정원 마감 시 이용 불가 및 카드 취소 처리가 될 수 있습니다.)","N","11750.00000"
"12","수영","주말수영[어린이초급](배영부터)(09시30분)-이유진",,"093000","102000","0000011","◦ 휴관 : 매주 월요일
◦ 공휴일의 경우 강좌 휴강(주말강좌 포함)
◦ 정원이 미달일 경우 매월 1일부터 추가신청
◦ 공공예약서비스홈페이지
    http://crs.uljusiseol.or.kr (인터넷 신청만 가능)
◦ 신청기간 외 신청 및 강습반 변경 불가","N","17500.00000"
"12","수영","스위밍차일드 어린이수영",,"140000","210000","1111110","주1회 170,000원
주2회 270,000원 
주3회 370,000원
주4회 470,000원
주5회 570,000원

평일 2시 3시 4시 5시 6시 7시 8시
주말 9시30분 10시30분 11시30분 12시30분

카운터에 꼭 문의 후 결제 부탁드립니다
062)654.6002 / 010.3610.8331","N","110000.00000"
"12","수영","수영",,"140000","210000","1111110",,"N","110000.00000"
"12","수영","수영",,"140000","210000","1111110",,"N","95000.00000"
"12","수영","수영",,"130000","140000","1111100",,"N","110000.00000"
"12","수영","수영강습",,"140000","210000","1111110",,"N","110000.00000"
"12","수영","자유수영(아동)",,"120000","125000","1010100","마포푸르메스포츠센터 회원 중 이용료감면신청서를 내신 분에 한하여 이용 가능합니다.","N","24000.00000"
"12","수영","자유수영13B",,"130000","135000","1010100","* 기존고객 등록기간: 매달 15 ~ 20일 * 신규고객(성동구민): 매달 21일~22일(방문접수만 가능, 성동구민 증빙 필수 지참) * 신규고객 등록기간: 매달 23일~ 선착순 접수 ★ 접수방법: 열린금호교육문화관 문의(02-2204-7650) &gt; 스포츠강좌이용권 사이트 온라인 결제 &gt; 담당자 결제 확인 -&gt; 신청 강좌 이용 (열린금호교육문화관 홈페이지에서 프로그램 정원 마감 여부 확인 후 이용 바라며, 프로그램 정원 마감 시 이용 불가 및 카드 취소 처리가 될 수 있습니다.)","N","16000.00000"
"12","수영","오후수영14C",,"140000","145000","0101010","* 기존고객 등록기간: 매달 15 ~ 20일 * 신규고객(성동구민): 매달 21일~22일(방문접수만 가능, 성동구민 증빙 필수 지참) * 신규고객 등록기간: 매달 23일~ 선착순 접수 ★ 접수방법: 열린금호교육문화관 문의(02-2204-7650) &gt; 스포츠강좌이용권 사이트 온라인 결제 &gt; 담당자 결제 확인 -&gt; 신청 강좌 이용 (열린금호교육문화관 홈페이지에서 프로그램 정원 마감 여부 확인 후 이용 바라며, 프로그램 정원 마감 시 이용 불가 및 카드 취소 처리가 될 수 있습니다.)","N","21000.00000"
"12","수영","저녁수영19C",,"190000","195000","0101000","* 기존고객 등록기간: 매달 15 ~ 20일 * 신규고객(성동구민): 매달 21일~22일(방문접수만 가능, 성동구민 증빙 필수 지참) * 신규고객 등록기간: 매달 23일~ 선착순 접수 ★ 접수방법: 열린금호교육문화관 문의(02-2204-7650) &gt; 스포츠강좌이용권 사이트 온라인 결제 &gt; 담당자 결제 확인 -&gt; 신청 강좌 이용 (열린금호교육문화관 홈페이지에서 프로그램 정원 마감 여부 확인 후 이용 바라며, 프로그램 정원 마감 시 이용 불가 및 카드 취소 처리가 될 수 있습니다.)","N","17250.00000"
"12","수영","아쿠아15B",,"150000","155000","1010100",,"N","25500.00000"
"12","수영","저녁수영21C",,"210000","215000","0101000","* 기존고객 등록기간: 매달 15 ~ 20일 * 신규고객(성동구민): 매달 21일~22일(방문접수만 가능, 성동구민 증빙 필수 지참) * 신규고객 등록기간: 매달 23일~ 선착순 접수   ★ 접수방법: 열린금호교육문화관 문의(02-2204-7650) &gt; 스포츠강좌이용권 사이트 온라인 결제 &gt; 담당자 결제 확인 -&gt; 신청 강좌 이용 (열린금호교육문화관 홈페이지에서 프로그램 정원 마감 여부 확인 후 이용 바라며, 프로그램 정원 마감 시 이용 불가 및 카드 취소 처리가 될 수 있습니다.)","N","17250.00000"
"12","수영","관절질환재활A",,"110000","115000","1010100","* 현재 마포푸르메스포츠센터 회원에 한하여 이용가능 * 프로그램 이용 전 사전상담 필수 * 상담신청 및 문의: 02-6070-9270","N","110000.00000"
"12","수영","유아수중심리운동A",,"150000","155000","1000000","* 현재 마포푸르메스포츠센터 회원에 한하여 이용가능 * 프로그램 이용 전 사전상담 필수 * 상담신청 및 문의: 02-6070-9270","N","88000.00000"
"12","수영","저녁수영21A",,"210000","215000","1111100","* 기존고객 등록기간: 매달 15 ~ 20일 * 신규고객(성동구민): 매달 21일~22일(방문접수만 가능, 성동구민 증빙 필수 지참) * 신규고객 등록기간: 매달 23일~ 선착순 접수 ★ 접수방법: 열린금호교육문화관 문의(02-2204-7650) &gt; 스포츠강좌이용권 사이트 온라인 결제 &gt; 담당자 결제 확인 -&gt; 신청 강좌 이용 (열린금호교육문화관 홈페이지에서 프로그램 정원 마감 여부 확인 후 이용 바라며, 프로그램 정원 마감 시 이용 불가 및 카드 취소 처리가 될 수 있습니다.)","N","35250.00000"
"12","수영","수영",,"140000","210000","1111110","150000","N","110000.00000"
"12","수영","체온다이어트",,"100000","100000","1111111","😄 안녕하세요
체온다이어트 아시나요?

체온1도가 올라가면 면역력이 5배 올라가고 
체온1도가 내려가면 면역력이 30% 이상 낮아집니다

신개념 원적외선을 통해 전신 맛사지가 가능 합니다
1분에 2000번 속근육을 건드려서
 

혈액순환을 시키고 온열해독을 통해 피로회복을 하고 
면역력증가로 체질개선과 다이어트가 
이루어 지는 놀라운 효과를 경험해 보세요

이런분들께 추천합니다

피곤함을 자주 느끼시나요?
어깨 등 이 무겁고 관절이 아프신가요?
면역력이 약하신가요?
비만 체지방으로 고민이신가요?

스카이점핑 조코치가 해결해 드립니다

또한 점핑운동도 있습니다 

🚩점핑운동은 

안전한 최고의  밸런스 운동으로

✔내부코아 
✔횡경막
✔복횡근
✔다열근
✔골반기저부근육

를 강화시킵니다.

🎊신나게 30분 땀 흠뻑 내면서 건강챙기시겠습니다.  

바로 연락 주세요 
핸드폰 010 7522 5250","N","110000.00000"
"12","수영","저녁수영20A",,"200000","205000","1111100","강좌 신청을 희망하시는 고객님께서는 마장국민체육센터 안내데스크로 문의해 주시기 바랍니다.(02-2204-7640)  * 기존회원 등록기간: 매달 15 ~ 20일 * 신규회원(성동구민): 매달 21일~22일(방문접수만 가능) ※ 2023년 1월 강좌부터 시행됩니다. * 신규회원 등록기간: 매달 23일~ 말일까지(방문접수만 가능)   ★ 접수방법: 마장국민체육센터 담당자 문의(02-2204-7634, 02-2204-7632) -&gt; 스포츠강좌이용권 사이트 온라인 결제 -&gt; 센터 방문 후 결제내역 확인 - 등록 요청 -&gt; 센터 강좌 이용 [단, 성동구도시관리공단 체육시설 홈페이지(https://sports.happysd.or.kr/fmcs/87) 정원 마감 시 센터 강좌 이용 불가 및 카드 취소 처리가 될 수 있습니다. 홈페이지에서 접수 가능 여부를 확인하시고 결제해 주시면 감사하겠습니다.]","N","35250.00000"
"12","수영","오후수영14B",,"140000","145000","1010100","* 기존고객 등록기간: 매달 15 ~ 20일 * 신규고객(성동구민): 매달 21일~22일(방문접수만 가능, 성동구민 증빙 필수 지참) * 신규고객 등록기간: 매달 23일~ 선착순 접수 ★ 접수방법: 열린금호교육문화관 문의(02-2204-7650) &gt; 스포츠강좌이용권 사이트 온라인 결제 &gt; 담당자 결제 확인 -&gt; 신청 강좌 이용 (열린금호교육문화관 홈페이지에서 프로그램 정원 마감 여부 확인 후 이용 바라며, 프로그램 정원 마감 시 이용 불가 및 카드 취소 처리가 될 수 있습니다.)","N","24750.00000"
"12","수영","자유수영(장애인)1개월",,"060000","210000","0111111","자유수영 1개월 정상가격의 50% 
결제 전 사전 문의 바랍니다 (필수)","N","34000.00000"
"12","수영","자유수영(장애인)3개월",,"060000","210000","0111111","자유수영 3개월 정상가격의 50% 
결제 전 사전 문의 바랍니다 (필수)","N","98000.00000"
"12","수영","초등수영18A",,"180000","185000","1111100","월~금: 강습

강좌 신청을 희망하시는 고객님께서는 마장국민체육센터 안내데스크로 문의해 주시기 바랍니다.(02-2204-7640)  * 기존회원 등록기간: 매달 15 ~ 20일 * 신규회원(성동구민): 매달 21일~22일(방문접수만 가능) ※ 2023년 1월 강좌부터 시행됩니다. * 신규회원 등록기간: 매달 23일~ 말일까지(방문접수만 가능)   ★ 접수방법: 마장국민체육센터 담당자 문의(02-2204-7634, 02-2204-7632) -&gt; 스포츠강좌이용권 사이트 온라인 결제 -&gt; 센터 방문 후 결제내역 확인 - 등록 요청 -&gt; 센터 강좌 이용 [단, 성동구도시관리공단 체육시설 홈페이지(https://sports.happysd.or.kr/fmcs/87) 정원 마감 시 센터 강좌 이용 불가 및 카드 취소 처리가 될 수 있습니다. 홈페이지에서 접수 가능 여부를 확인하시고 결제해 주시면 감사하겠습니다.]","N","19150.00000"
"12","수영","아쿠아14C",,"140000","145000","0101010","강좌 신청을 희망하시는 고객님께서는 마장국민체육센터 안내데스크로 문의해 주시기 바랍니다.(02-2204-7640)  * 기존회원 등록기간: 매달 15 ~ 20일 * 신규회원(성동구민): 매달 21일~22일(방문접수만 가능) ※ 2023년 1월 강좌부터 시행됩니다. * 신규회원 등록기간: 매달 23일~ 말일까지(방문접수만 가능)   ★ 접수방법: 마장국민체육센터 담당자 문의(02-2204-7634, 02-2204-7632) -&gt; 스포츠강좌이용권 사이트 온라인 결제 -&gt; 센터 방문 후 결제내역 확인 - 등록 요청 -&gt; 센터 강좌 이용 [단, 성동구도시관리공단 체육시설 홈페이지(https://sports.happysd.or.kr/fmcs/87) 정원 마감 시 센터 강좌 이용 불가 및 카드 취소 처리가 될 수 있습니다. 홈페이지에서 접수 가능 여부를 확인하시고 결제해 주시면 감사하겠습니다.]","N","25500.00000"
"12","수영","아쿠아14B",,"140000","145000","1010100","강좌 신청을 희망하시는 고객님께서는 마장국민체육센터 안내데스크로 문의해 주시기 바랍니다.(02-2204-7640)  * 기존회원 등록기간: 매달 15 ~ 20일 * 신규회원(성동구민): 매달 21일~22일(방문접수만 가능) ※ 2023년 1월 강좌부터 시행됩니다. * 신규회원 등록기간: 매달 23일~ 말일까지(방문접수만 가능)   ★ 접수방법: 마장국민체육센터 담당자 문의(02-2204-7634, 02-2204-7632) -&gt; 스포츠강좌이용권 사이트 온라인 결제 -&gt; 센터 방문 후 결제내역 확인 - 등록 요청 -&gt; 센터 강좌 이용 [단, 성동구도시관리공단 체육시설 홈페이지(https://sports.happysd.or.kr/fmcs/87) 정원 마감 시 센터 강좌 이용 불가 및 카드 취소 처리가 될 수 있습니다. 홈페이지에서 접수 가능 여부를 확인하시고 결제해 주시면 감사하겠습니다.]","N","25500.00000"
"12","수영","아쿠아로빅",,"140000","150000","0110100",,"N","40000.00000"
"12","수영","저녁수영19B",,"190000","195000","1010100","* 기존고객 등록기간: 매달 15 ~ 20일 * 신규고객(성동구민): 매달 21일~22일(방문접수만 가능, 성동구민 증빙 필수 지참) * 신규고객 등록기간: 매달 23일~ 선착순 접수 ★ 접수방법: 열린금호교육문화관 문의(02-2204-7650) &gt; 스포츠강좌이용권 사이트 온라인 결제 &gt; 담당자 결제 확인 -&gt; 신청 강좌 이용 (열린금호교육문화관 홈페이지에서 프로그램 정원 마감 여부 확인 후 이용 바라며, 프로그램 정원 마감 시 이용 불가 및 카드 취소 처리가 될 수 있습니다.)","N","24750.00000"
"12","수영","수영 10시 중급",,"100000","105000","1111100",,"N","40000.00000"
"12","수영","자유수영",,"050000","220000","1111111",,"N","30000.00000"
"12","수영","수영",,"060000","210000","1111100",,"N","35000.00000"
"12","수영","수영(보호자 포함)",,"060000","210000","1111110",,"N","70000.00000"
"12","수영","평택시립수영장",,"060000","210000","0111111",,"N","30800.00000"
"12","수영","수영",,"140000","195000","1111110",,"N","110000.00000"
"12","수영","수영",,"060000","210000","0111110",,"N","30800.00000"
